evento_id,entidade_id,split,n_eventos_anteriores,churn_rotulo,churn_baseline,next_category_rotulo,next_category_baseline,next_value_rotulo,next_value_baseline,ltv_rotulo,ltv_baseline
8169,257.689.637-58,train,7,0.0,10.571428571428571,Máquinas,Sementes,3.0,7.0,9.0,9.0
11488,257.689.637-58,train,8,0.0,13.75,Sementes,Sementes,1.0,7.0,9.0,9.0
11600,257.689.637-58,train,9,0.0,12.333333333333334,Máquinas,Sementes,7.0,3.0,9.0,9.0
14976,257.689.637-58,train,10,0.0,14.8,Sementes,Sementes,3.0,3.0,7.0,9.0
15310,257.689.637-58,train,11,0.0,13.818181818181818,Sementes,Sementes,0.0,3.0,7.0,9.0
18634,257.689.637-58,train,12,0.0,15.833333333333334,Sementes,Sementes,1.0,3.0,9.0,9.0
22929,257.689.637-58,train,13,0.0,18.384615384615383,Máquinas,Sementes,7.0,3.0,9.0,9.0
23024,257.689.637-58,train,14,0.0,17.142857142857142,Máquinas,Sementes,9.0,3.0,9.0,9.0
33785,257.689.637-58,train,15,0.0,24.066666666666666,Sementes,Sementes,1.0,3.0,9.0,9.0
33927,257.689.637-58,train,16,0.0,22.6875,Sementes,Sementes,7.0,3.0,9.0,9.0
35975,257.689.637-58,train,17,0.0,22.705882352941178,Defensivos,Sementes,1.0,3.0,9.0,9.0
38067,257.689.637-58,train,18,0.0,22.77777777777778,Sementes,Sementes,7.0,7.0,9.0,9.0
38204,257.689.637-58,train,19,0.0,21.63157894736842,Sementes,Sementes,6.0,7.0,9.0,9.0
39059,257.689.637-58,train,20,0.0,21.0,Máquinas,Sementes,4.0,7.0,9.0,9.0
39308,257.689.637-58,train,21,0.0,20.142857142857142,Sementes,Sementes,1.0,7.0,9.0,9.0
41187,257.689.637-58,train,22,0.0,20.227272727272727,Máquinas,Sementes,5.0,7.0,9.0,9.0
46962,257.689.637-58,train,23,0.0,22.17391304347826,Máquinas,Sementes,6.0,7.0,8.0,9.0
46963,257.689.637-58,train,24,0.0,21.25,Sementes,Sementes,3.0,7.0,8.0,9.0
47051,257.689.637-58,train,25,0.0,20.44,Defensivos,Sementes,8.0,7.0,7.0,9.0
47699,257.689.637-58,train,26,0.0,19.96153846153846,Fertilizantes,Sementes,9.0,7.0,7.0,9.0
49400,257.689.637-58,train,27,0.0,19.88888888888889,Sementes,Sementes,2.0,7.0,6.0,9.0
51400,257.689.637-58,train,28,0.0,20.035714285714285,Sementes,Sementes,9.0,7.0,6.0,9.0
59556,257.689.637-58,train,29,0.0,22.586206896551722,Sementes,Sementes,0.0,7.0,7.0,9.0
59880,257.689.637-58,train,30,0.0,21.933333333333334,Sementes,Sementes,2.0,7.0,6.0,9.0
61183,257.689.637-58,train,31,0.0,21.70967741935484,Sementes,Sementes,8.0,7.0,6.0,9.0
61344,257.689.637-58,train,32,0.0,21.09375,Sementes,Sementes,9.0,7.0,6.0,9.0
62664,257.689.637-58,train,33,0.0,20.90909090909091,Sementes,Sementes,1.0,7.0,5.0,9.0
66594,257.689.637-58,train,34,0.0,21.61764705882353,Sementes,Sementes,1.0,7.0,8.0,9.0
68247,257.689.637-58,train,35,0.0,21.571428571428573,Sementes,Sementes,6.0,1.0,8.0,9.0
68249,257.689.637-58,train,36,0.0,20.97222222222222,Sementes,Sementes,9.0,1.0,8.0,9.0
73641,257.689.637-58,train,37,0.0,22.027027027027028,Sementes,Sementes,8.0,1.0,8.0,9.0
78993,257.689.637-58,val,38,0.0,23.026315789473685,Defensivos,Sementes,4.0,1.0,8.0,9.0
79081,257.689.637-58,val,39,0.0,22.46153846153846,Máquinas,Sementes,6.0,1.0,8.0,9.0
79424,257.689.637-58,val,40,0.0,22.0,Fertilizantes,Sementes,6.0,1.0,6.0,9.0
82499,257.689.637-58,test,41,0.0,22.29268292682927,Sementes,Sementes,6.0,1.0,6.0,9.0
82878,257.689.637-58,test,42,0.0,21.857142857142858,Sementes,Sementes,2.0,1.0,,9.0
83213,257.689.637-58,test,43,0.0,21.46511627906977,Sementes,Sementes,5.0,1.0,,9.0
86736,257.689.637-58,test,44,0.0,21.886363636363637,Fertilizantes,Sementes,8.0,1.0,,9.0
88888,257.689.637-58,test,45,0.0,21.933333333333334,Defensivos,Sementes,3.0,1.0,,9.0
89126,257.689.637-58,test,46,0.0,21.5,Sementes,Sementes,4.0,1.0,,9.0
89780,257.689.637-58,test,47,0.0,21.19148936170213,Defensivos,Sementes,2.0,1.0,,9.0
92348,257.689.637-58,test,48,0.0,21.354166666666668,Sementes,Sementes,1.0,1.0,,9.0
93067,257.689.637-58,test,49,,21.06122448979592,,Sementes,,1.0,,9.0
65524,257.692.165-57,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
25701,257.755.441-96,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
4461,257.792.554-90,train,0,0.0,101.99133428646456,Defensivos,Defensivos,6.0,0,6.0,2.0
4604,257.792.554-90,train,1,0.0,2.0,Defensivos,Fertilizantes,3.0,8.0,6.0,6.0
8179,257.792.554-90,train,2,0.0,19.5,Máquinas,Fertilizantes,3.0,8.0,6.0,6.0
12617,257.792.554-90,train,3,1.0,29.333333333333332,Máquinas,Defensivos,4.0,8.0,2.0,6.0
52150,257.792.554-90,train,4,1.0,133.5,Defensivos,Defensivos,3.0,3.0,2.0,6.0
80820,257.792.554-90,val,5,0.0,172.0,Fertilizantes,Defensivos,5.0,3.0,4.0,6.0
88466,257.792.554-90,test,6,0.0,157.83333333333334,Defensivos,Defensivos,5.0,3.0,,6.0
88503,257.792.554-90,test,7,,135.42857142857142,,Defensivos,,3.0,,6.0
16772,257.870.920-31,train,0,1.0,101.99133428646456,Máquinas,Defensivos,4.0,0,2.0,2.0
46329,257.870.920-31,train,1,1.0,334.0,Defensivos,Defensivos,0.0,3.0,2.0,2.0
57437,257.870.920-31,train,2,1.0,230.0,Fertilizantes,Defensivos,9.0,3.0,2.0,2.0
74371,257.870.920-31,val,3,1.0,218.33333333333334,,Defensivos,,3.0,2.0,2.0
81498,257.922.847-09,val,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
40392,257.951.594-17,train,0,0.0,101.99133428646456,Máquinas,Defensivos,2.0,0,5.0,2.0
45200,257.951.594-17,train,1,1.0,54.0,Fertilizantes,Máquinas,7.0,0.0,2.0,5.0
90390,257.951.594-17,test,2,,283.5,,Máquinas,,0.0,,5.0
22931,257.975.787-27,train,0,1.0,101.99133428646456,Defensivos,Defensivos,6.0,0,2.0,2.0
93212,257.975.787-27,test,1,,795.0,,Fertilizantes,,5.0,,2.0
80299,258.010.425-98,val,0,0.0,101.99133428646456,Máquinas,Defensivos,2.0,0,5.0,2.0
82740,258.010.425-98,test,1,1.0,27.0,,Máquinas,,7.0,,5.0
21597,258.067.358-00,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
176,258.178.064-95,train,0,1.0,101.99133428646456,Máquinas,Defensivos,7.0,0,7.0,2.0
15944,258.178.064-95,train,1,0.0,160.0,Máquinas,Defensivos,0.0,6.0,5.0,7.0
20033,258.178.064-95,train,2,0.0,103.5,Sementes,Defensivos,1.0,6.0,4.0,7.0
26660,258.178.064-95,train,3,0.0,94.33333333333333,Máquinas,Máquinas,1.0,6.0,4.0,7.0
28189,258.178.064-95,train,4,1.0,75.0,Máquinas,Máquinas,5.0,6.0,2.0,4.0
51858,258.178.064-95,train,5,0.0,113.4,Máquinas,Máquinas,9.0,1.0,8.0,4.0
59847,258.178.064-95,train,6,1.0,109.83333333333333,Máquinas,Máquinas,5.0,1.0,2.0,4.0
81409,258.178.064-95,val,7,0.0,129.0,Máquinas,Máquinas,1.0,1.0,8.0,4.0
84338,258.178.064-95,test,8,0.0,117.0,Defensivos,Máquinas,4.0,1.0,,4.0
84422,258.178.064-95,test,9,0.0,104.11111111111111,Máquinas,Máquinas,0.0,1.0,,4.0
85079,258.178.064-95,test,10,0.0,94.5,Máquinas,Máquinas,7.0,1.0,,4.0
86717,258.178.064-95,test,11,1.0,87.63636363636364,,Máquinas,,1.0,,4.0
3739,258.229.378-45,train,0,1.0,101.99133428646456,Defensivos,Defensivos,5.0,0,2.0,2.0
36537,258.229.378-45,train,1,1.0,363.0,,Defensivos,,2.0,2.0,2.0
80475,258.260.867-00,val,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
1449,258.272.854-39,train,0,0.0,101.99133428646456,Defensivos,Defensivos,7.0,0,8.0,2.0
2725,258.272.854-39,train,1,0.0,11.0,Máquinas,Defensivos,8.0,0.0,8.0,8.0
13947,258.272.854-39,train,2,0.0,65.0,Defensivos,Defensivos,7.0,0.0,5.0,8.0
23509,258.272.854-39,train,3,0.0,79.66666666666667,Defensivos,Defensivos,7.0,0.0,5.0,8.0
24336,258.272.854-39,train,4,0.0,62.0,Defensivos,Defensivos,2.0,7.0,5.0,8.0
27279,258.272.854-39,train,5,0.0,56.4,Defensivos,Defensivos,3.0,7.0,6.0,5.0
37783,258.272.854-39,train,6,0.0,66.5,Sementes,Defensivos,9.0,7.0,7.0,5.0
38134,258.272.854-39,train,7,0.0,57.57142857142857,Defensivos,Defensivos,4.0,7.0,6.0,5.0
41924,258.272.854-39,train,8,0.0,55.75,Defensivos,Defensivos,9.0,7.0,6.0,5.0
42385,258.272.854-39,train,9,0.0,50.111111111111114,Fertilizantes,Defensivos,3.0,7.0,4.0,5.0
44799,258.272.854-39,train,10,0.0,47.9,Máquinas,Defensivos,1.0,7.0,4.0,5.0
48491,258.272.854-39,train,11,0.0,47.27272727272727,Defensivos,Defensivos,0.0,7.0,4.0,5.0
58928,258.272.854-39,train,12,0.0,53.333333333333336,Defensivos,Defensivos,8.0,7.0,6.0,5.0
62798,258.272.854-39,train,13,0.0,52.69230769230769,Defensivos,Defensivos,8.0,7.0,5.0,6.0
64402,258.272.854-39,train,14,0.0,50.214285714285715,Defensivos,Defensivos,7.0,7.0,4.0,6.0
70114,258.272.854-39,train,15,0.0,51.266666666666666,Defensivos,Defensivos,4.0,7.0,3.0,6.0
76894,258.272.854-39,val,16,0.0,52.8125,Sementes,Defensivos,0.0,7.0,6.0,6.0
77677,258.272.854-39,val,17,0.0,50.1764705882353,Defensivos,Defensivos,2.0,7.0,6.0,6.0
88154,258.272.854-39,test,18,0.0,54.0,Máquinas,Defensivos,2.0,7.0,,6.0
88360,258.272.854-39,test,19,0.0,51.26315789473684,Defensivos,Defensivos,4.0,7.0,,6.0
92624,258.272.854-39,test,20,0.0,51.05,Defensivos,Defensivos,7.0,7.0,,6.0
95553,258.272.854-39,test,21,0.0,50.04761904761905,Defensivos,Defensivos,3.0,7.0,,6.0
96441,258.272.854-39,test,22,0.0,48.13636363636363,Defensivos,Defensivos,6.0,7.0,,6.0
97691,258.272.854-39,test,23,,46.56521739130435,,Defensivos,,7.0,,6.0
45541,258.356.613-04,train,0,0.0,101.99133428646456,Defensivos,Defensivos,9.0,0,5.0,2.0
51966,258.356.613-04,train,1,0.0,73.0,Defensivos,Máquinas,4.0,1.0,3.0,5.0
53402,258.356.613-04,train,2,1.0,44.5,,Máquinas,,1.0,2.0,5.0
9736,258.412.183-28,train,0,1.0,101.99133428646456,Defensivos,Defensivos,0.0,0,2.0,2.0
22099,258.412.183-28,train,1,0.0,138.0,Fertilizantes,Defensivos,0.0,6.0,2.0,2.0
22732,258.412.183-28,train,2,1.0,72.5,Defensivos,Defensivos,3.0,6.0,2.0,2.0
51798,258.412.183-28,train,3,1.0,158.0,,Defensivos,,0.0,2.0,2.0
74216,258.481.407-23,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
513,258.609.527-83,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,2.0,0,9.0,2.0
1323,258.609.527-83,train,1,0.0,5.0,Sementes,Defensivos,1.0,3.0,9.0,9.0
1923,258.609.527-83,train,2,0.0,5.0,Máquinas,Defensivos,0.0,3.0,9.0,9.0
2841,258.609.527-83,train,3,0.0,6.333333333333333,Máquinas,Defensivos,9.0,3.0,9.0,9.0
4264,258.609.527-83,train,4,0.0,8.0,Sementes,Defensivos,6.0,3.0,9.0,9.0
4812,258.609.527-83,train,5,0.0,7.6,Máquinas,Máquinas,5.0,3.0,9.0,9.0
5081,258.609.527-83,train,6,0.0,6.666666666666667,Máquinas,Máquinas,1.0,3.0,9.0,9.0
11928,258.609.527-83,train,7,0.0,16.285714285714285,Máquinas,Máquinas,1.0,3.0,9.0,9.0
14031,258.609.527-83,train,8,0.0,17.125,Máquinas,Máquinas,7.0,1.0,9.0,9.0
15836,258.609.527-83,train,9,0.0,17.444444444444443,Máquinas,Máquinas,7.0,1.0,8.0,9.0
17503,258.609.527-83,train,10,0.0,17.6,Máquinas,Máquinas,5.0,1.0,7.0,9.0
17809,258.609.527-83,train,11,0.0,16.363636363636363,Defensivos,Máquinas,0.0,1.0,6.0,9.0
25419,258.609.527-83,train,12,0.0,22.25,Máquinas,Máquinas,3.0,1.0,8.0,9.0
25733,258.609.527-83,train,13,0.0,20.846153846153847,Fertilizantes,Máquinas,0.0,1.0,8.0,9.0
27736,258.609.527-83,train,14,0.0,20.928571428571427,Sementes,Máquinas,8.0,1.0,8.0,9.0
34429,258.609.527-83,train,15,0.0,24.466666666666665,Fertilizantes,Máquinas,1.0,1.0,9.0,9.0
35020,258.609.527-83,train,16,0.0,23.375,Máquinas,Máquinas,8.0,1.0,9.0,9.0
35035,258.609.527-83,train,17,0.0,22.058823529411764,Máquinas,Máquinas,0.0,1.0,7.0,9.0
41254,258.609.527-83,train,18,0.0,24.72222222222222,Máquinas,Máquinas,0.0,1.0,8.0,9.0
41309,258.609.527-83,train,19,0.0,23.42105263157895,Máquinas,Máquinas,7.0,1.0,8.0,9.0
49194,258.609.527-83,train,20,0.0,26.7,Máquinas,Máquinas,0.0,0.0,8.0,9.0
51418,258.609.527-83,train,21,0.0,26.666666666666668,Máquinas,Máquinas,0.0,0.0,8.0,9.0
56795,258.609.527-83,train,22,0.0,28.227272727272727,Máquinas,Máquinas,8.0,0.0,8.0,9.0
57258,258.609.527-83,train,23,0.0,27.217391304347824,Máquinas,Máquinas,1.0,0.0,6.0,9.0
57817,258.609.527-83,train,24,0.0,26.333333333333332,Máquinas,Máquinas,0.0,0.0,5.0,9.0
57948,258.609.527-83,train,25,0.0,25.36,Defensivos,Máquinas,3.0,0.0,4.0,9.0
62617,258.609.527-83,train,26,0.0,26.5,Fertilizantes,Máquinas,8.0,0.0,4.0,9.0
66336,258.609.527-83,train,27,0.0,27.11111111111111,Fertilizantes,Máquinas,0.0,0.0,2.0,9.0
66478,258.609.527-83,train,28,1.0,26.178571428571427,Defensivos,Máquinas,4.0,0.0,2.0,9.0
87865,258.609.527-83,test,29,,33.58620689655172,,Máquinas,,0.0,,9.0
39617,258.617.437-20,train,0,0.0,101.99133428646456,Máquinas,Defensivos,2.0,0,5.0,2.0
43508,258.617.437-20,train,1,1.0,45.0,Sementes,Sementes,6.0,9.0,2.0,5.0
85856,258.617.437-20,test,2,0.0,263.0,Fertilizantes,Sementes,8.0,9.0,,5.0
92534,258.617.437-20,test,3,,200.0,,Sementes,,9.0,,5.0
13569,258.768.234-73,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
43659,258.791.580-55,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
4922,258.813.115-82,train,0,0.0,101.99133428646456,Defensivos,Defensivos,4.0,0,8.0,2.0
13720,258.813.115-82,train,1,0.0,94.0,Máquinas,Defensivos,9.0,4.0,9.0,8.0
18892,258.813.115-82,train,2,0.0,76.5,Defensivos,Defensivos,5.0,4.0,6.0,8.0
22764,258.813.115-82,train,3,0.0,65.33333333333333,Máquinas,Defensivos,3.0,4.0,6.0,8.0
26059,258.813.115-82,train,4,0.0,58.75,Defensivos,Defensivos,1.0,4.0,4.0,6.0
26842,258.813.115-82,train,5,0.0,48.8,Fertilizantes,Defensivos,8.0,4.0,4.0,6.0
27834,258.813.115-82,train,6,0.0,42.5,Defensivos,Defensivos,1.0,4.0,2.0,6.0
29300,258.813.115-82,train,7,1.0,38.714285714285715,Sementes,Defensivos,9.0,4.0,4.0,6.0
45135,258.813.115-82,train,8,1.0,56.25,Defensivos,Defensivos,1.0,4.0,2.0,4.0
71552,258.813.115-82,train,9,0.0,83.55555555555556,Defensivos,Defensivos,0.0,4.0,3.0,4.0
71571,258.813.115-82,train,10,1.0,75.2,Defensivos,Defensivos,2.0,1.0,2.0,4.0
83065,258.813.115-82,test,11,1.0,80.0,Defensivos,Defensivos,8.0,1.0,,4.0
95506,258.813.115-82,test,12,,84.75,,Defensivos,,1.0,,4.0
45894,258.823.134-90,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
7705,258.837.949-47,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
51650,259.003.567-52,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
3285,259.015.688-00,train,0,0.0,101.99133428646456,Sementes,Defensivos,1.0,0,2.0,2.0
5768,259.015.688-00,train,1,1.0,24.0,Fertilizantes,Fertilizantes,9.0,0.0,2.0,2.0
25638,259.015.688-00,train,2,0.0,123.5,Fertilizantes,Fertilizantes,0.0,0.0,5.0,2.0
27098,259.015.688-00,train,3,0.0,87.66666666666667,Fertilizantes,Fertilizantes,2.0,0.0,5.0,2.0
37597,259.015.688-00,train,4,0.0,95.0,Defensivos,Fertilizantes,9.0,0.0,8.0,2.0
38624,259.015.688-00,train,5,1.0,78.2,Máquinas,Fertilizantes,7.0,0.0,7.0,2.0
51316,259.015.688-00,train,6,0.0,89.33333333333333,Máquinas,Fertilizantes,2.0,0.0,5.0,2.0
59247,259.015.688-00,train,7,1.0,89.57142857142857,Fertilizantes,Fertilizantes,2.0,0.0,2.0,5.0
98303,259.015.688-00,test,8,,132.375,,Fertilizantes,,0.0,,5.0
96020,259.068.917-90,test,0,0.0,101.99133428646456,Defensivos,Defensivos,9.0,0,,2.0
97291,259.068.917-90,test,1,,12.0,,Sementes,,6.0,,2.0
9689,259.178.455-81,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
6183,259.331.495-86,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
35380,259.348.845-06,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
48418,259.495.980-40,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,9.0,0,4.0,2.0
60518,259.495.980-40,train,1,0.0,139.0,Defensivos,Defensivos,5.0,1.0,3.0,4.0
67884,259.495.980-40,train,2,1.0,111.5,,Defensivos,,1.0,2.0,4.0
85041,259.522.366-69,test,0,1.0,101.99133428646456,,Defensivos,,0,,2.0
15099,259.559.699-34,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
9712,259.598.310-58,train,0,0.0,101.99133428646456,Máquinas,Defensivos,5.0,0,6.0,2.0
15767,259.598.310-58,train,1,1.0,66.0,Máquinas,Máquinas,9.0,6.0,2.0,6.0
38178,259.598.310-58,train,2,1.0,160.0,Máquinas,Máquinas,8.0,6.0,8.0,6.0
48977,259.598.310-58,train,3,0.0,147.33333333333334,Máquinas,Máquinas,4.0,6.0,6.0,6.0
50142,259.598.310-58,train,4,0.0,113.75,Defensivos,Máquinas,4.0,6.0,3.0,6.0
50330,259.598.310-58,train,5,1.0,91.4,Máquinas,Máquinas,8.0,6.0,2.0,6.0
69040,259.598.310-58,train,6,1.0,112.0,Máquinas,Máquinas,6.0,4.0,7.0,6.0
83862,259.598.310-58,test,7,1.0,119.85714285714286,,Máquinas,,4.0,,6.0
14225,259.658.097-78,train,0,1.0,101.99133428646456,Sementes,Defensivos,5.0,0,2.0,2.0
73159,259.658.097-78,train,1,1.0,670.0,,Máquinas,,3.0,2.0,2.0
10154,259.668.627-96,train,0,0.0,101.99133428646456,Defensivos,Defensivos,2.0,0,5.0,2.0
10168,259.668.627-96,train,1,0.0,0.0,Fertilizantes,Defensivos,9.0,9.0,5.0,5.0
17423,259.668.627-96,train,2,1.0,40.5,,Defensivos,,9.0,2.0,5.0
1547,259.776.857-00,train,0,1.0,101.99133428646456,Sementes,Defensivos,0.0,0,2.0,2.0
24103,259.776.857-00,train,1,0.0,245.0,Fertilizantes,Defensivos,6.0,5.0,3.0,2.0
25477,259.776.857-00,train,2,1.0,130.5,Fertilizantes,Defensivos,9.0,5.0,2.0,2.0
56027,259.776.857-00,train,3,1.0,201.66666666666666,,Defensivos,,5.0,2.0,2.0
24592,259.780.996-00,train,0,0.0,101.99133428646456,Defensivos,Defensivos,3.0,0,5.0,2.0
25350,259.780.996-00,train,1,0.0,9.0,Defensivos,Defensivos,9.0,7.0,5.0,5.0
28585,259.780.996-00,train,2,0.0,22.5,Sementes,Defensivos,3.0,7.0,2.0,5.0
28967,259.780.996-00,train,3,1.0,16.333333333333332,Sementes,Defensivos,5.0,7.0,2.0,5.0
45613,259.780.996-00,train,4,0.0,59.25,Sementes,Defensivos,9.0,3.0,7.0,5.0
47630,259.780.996-00,train,5,0.0,52.0,Máquinas,Defensivos,6.0,3.0,7.0,5.0
52300,259.780.996-00,train,6,0.0,52.166666666666664,Fertilizantes,Defensivos,3.0,3.0,3.0,5.0
58501,259.780.996-00,train,7,0.0,54.857142857142854,Defensivos,Defensivos,2.0,3.0,4.0,5.0
67036,259.780.996-00,train,8,0.0,60.25,Defensivos,Defensivos,6.0,3.0,6.0,5.0
74164,259.780.996-00,train,9,0.0,62.55555555555556,Sementes,Defensivos,9.0,3.0,8.0,5.0
76762,259.780.996-00,val,10,0.0,59.2,Sementes,Defensivos,4.0,3.0,8.0,5.0
76824,259.780.996-00,val,11,0.0,53.90909090909091,Sementes,Defensivos,7.0,3.0,8.0,5.0
80905,259.780.996-00,val,12,0.0,53.166666666666664,Máquinas,Defensivos,8.0,3.0,8.0,8.0
86961,259.780.996-00,test,13,0.0,54.46153846153846,Sementes,Sementes,2.0,3.0,,8.0
88003,259.780.996-00,test,14,0.0,51.357142857142854,Sementes,Sementes,5.0,3.0,,8.0
97066,259.780.996-00,test,15,,54.266666666666666,,Sementes,,3.0,,8.0
23862,259.930.086-01,train,0,0.0,101.99133428646456,Sementes,Defensivos,8.0,0,4.0,2.0
28675,259.930.086-01,train,1,1.0,54.0,Defensivos,Defensivos,2.0,0.0,2.0,4.0
54702,259.930.086-01,train,2,1.0,174.0,Defensivos,Defensivos,5.0,0.0,2.0,4.0
98169,259.930.086-01,test,3,,277.3333333333333,,Defensivos,,0.0,,2.0
5355,259.982.123-12,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,7.0,0,2.0,2.0
23911,259.982.123-12,train,1,1.0,206.0,Defensivos,Defensivos,6.0,9.0,3.0,2.0
36982,259.982.123-12,train,2,1.0,176.5,,Defensivos,,9.0,2.0,2.0
14420,259.997.472-01,train,0,1.0,101.99133428646456,,Defensivos,,0,2.0,2.0
3216,260.007.407-43,train,0,0.0,101.99133428646456,Defensivos,Defensivos,8.0,0,4.0,2.0
4218,260.007.407-43,train,1,1.0,10.0,,Defensivos,,2.0,2.0,4.0
17048,260.015.955-00,train,0,0.0,101.99133428646456,Sementes,Defensivos,5.0,0,3.0,2.0
20726,260.015.955-00,train,1,1.0,41.0,,Sementes,,3.0,2.0,3.0
13766,260.051.632-80,train,0,1.0,101.99133428646456,Fertilizantes,Defensivos,3.0,0,6.0,2.0
24581,260.051.632-80,train,1,0.0,123.0,Defensivos,Sementes,9.0,5.0,6.0,6.0
24582,260.051.632-80,train,2,0.0,61.5,Fertilizantes,Sementes,4.0,5.0,3.0,6.0
28797,260.051.632-80,train,3,1.0,56.666666666666664,Fertilizantes,Sementes,0.0,5.0,4.0,6.0
41166,260.051.632-80,train,4,0.0,77.25,Defensivos,Fertilizantes,5.0,5.0,4.0,6.0
41683,260.051.632-80,train,5,0.0,63.0,Fertilizantes,Fertilizantes,3.0,5.0,3.0,6.0
42160,260.051.632-80,train,6,1.0,53.5,Sementes,Fertilizantes,1.0,5.0,2.0,6.0
55403,260.051.632-80,train,7,0.0,67.14285714285714,Fertilizantes,Fertilizantes,2.0,5.0,2.0,6.0
60221,260.051.632-80,train,8,1.0,65.875,,Fertilizantes,,5.0,2.0,6.0
6744,260.052.208-53,train,0,0.0,101.99133428646456,Fertilizantes,Defensivos,2.0,0,3.0,2.0
13634,260.052.208-53,train,1,0.0,75.0,Fertilizantes,Sementes,4.0,2.0,3.0,3.0
14295,260.052.208-53,train,2,1.0,41.0,Fertilizantes,Sementes,6.0,2.0,2.0,3.0
31802,260.052.208-53,train,3,0.0,93.33333333333333,Defensivos,Fertilizantes,0.0,2.0,3.0,3.0
32704,260.052.208-53,train,4,0.0,72.5,Sementes,Fertilizantes,6.0,2.0,3.0,3.0
41998,260.052.208-53,train,5,1.0,79.0,Fertilizantes,Fertilizantes,0.0,2.0,2.0,3.0
53637,260.052.208-53,train,6,0.0,87.83333333333333,Fertilizantes,Fertilizantes,0.0,2.0,7.0,3.0
57227,260.052.208-53,train,7,0.0,81.14285714285714,Sementes,Fertilizantes,4.0,2.0,8.0,3.0
59045,260.052.208-53,train,8,0.0,73.75,Fertilizantes,Fertilizantes,9.0,0.0,8.0,3.0
60624,260.052.208-53,train,9,0.0,67.55555555555556,Sementes,Fertilizantes,8.0,0.0,8.0,3.0
62735,260.052.208-53,train,10,0.0,63.2,Fertilizantes,Fertilizantes,7.0,0.0,8.0,3.0
66735,260.052.208-53,train,11,0.0,61.63636363636363,Fertilizantes,Fertilizantes,2.0,0.0,8.0,3.0
66820,260.052.208-53,train,12,0.0,56.583333333333336,Defensivos,Fertilizantes,8.0,0.0,8.0,8.0
67535,260.052.208-53,train,13,0.0,52.84615384615385,Máquinas,Fertilizantes,6.0,0.0,7.0,8.0
72791,260.052.208-53,train,14,0.0,53.357142857142854,Fertilizantes,Fertilizantes,1.0,0.0,4.0,8.0
74495,260.052.208-53,val,15,0.0,51.06666666666667,Sementes,Fertilizantes,8.0,0.0,4.0,8.0
79465,260.052.208-53,val,16,0.0,51.3125,Fertilizantes,Fertilizantes,2.0,0.0,8.0,8.0
84934,260.052.208-53,test,17,0.0,51.94117647058823,Máquinas,Fertilizantes,8.0,0.0,,8.0
95537,260.052.208-53,test,18,0.0,55.5,Fertilizantes,Fertilizantes,0.0,2.0,,8.0
98331,260.052.208-53,test,19,0.0,53.89473684210526,Sementes,Fertilizantes,8.0,2.0,,8.0
99101,260.052.208-53,test,20,,51.5,,Fertilizantes,,2.0,,8.0
3526,260.188.928-47,train,0,0.0,101.99133428646456,Máquinas,Defensivos,5.0,0,6.0,2.0
13776,260.188.928-47,train,1,0.0,109.0,Máquinas,Sementes,6.0,4.0,7.0,6.0
23008,260.188.928-47,train,2,0.0,107.0,Fertilizantes,Sementes,8.0,4.0,5.0,6.0
29629,260.188.928-47,train,3,0.0,96.0,Fertilizantes,Máquinas,2.0,4.0,9.0,6.0
31549,260.188.928-47,train,4,0.0,77.5,Fertilizantes,Máquinas,7.0,4.0,9.0,6.0
34206,260.188.928-47,train,5,0.0,68.0,Máquinas,Máquinas,3.0,4.0,8.0,9.0
40543,260.188.928-47,train,6,0.0,68.66666666666667,Máquinas,Fertilizantes,8.0,4.0,8.0,9.0
41441,260.188.928-47,train,7,0.0,60.285714285714285,Máquinas,Fertilizantes,4.0,4.0,6.0,9.0
43554,260.188.928-47,train,8,1.0,55.75,Defensivos,Máquinas,5.0,8.0,2.0,9.0
63739,260.188.928-47,train,9,0.0,75.22222222222223,Fertilizantes,Máquinas,4.0,8.0,9.0,9.0
69488,260.188.928-47,train,10,0.0,74.3,Fertilizantes,Máquinas,2.0,8.0,9.0,9.0
70471,260.188.928-47,train,11,0.0,68.54545454545455,Máquinas,Máquinas,8.0,4.0,9.0,9.0
