evento_id,entidade_id,split,valor,desconto,valor_bucket,desconto_bucket
6809,793.616.277-16,train,28882.62,2550.08,3,5
6810,496.774.005-76,train,44343.13,5919.03,5,8
6811,109.750.973-77,train,4984.53,325.59,5,5
6812,444.843.569-53,train,4465.97,134.85,4,2
6813,870.754.718-80,train,7427.47,660.61,7,8
6814,595.983.945-81,train,2462.59,138.69,2,2
6815,279.808.097-50,train,1623.49,105.49,1,2
6816,856.497.215-80,train,1160.03,65.73,1,1
6817,857.303.076-32,train,5294.85,557.29,5,7
6818,990.608.187-25,train,1201.57,84.5,1,1
6819,081.239.246-90,train,11528.1,231.62,9,4
6820,482.845.428-46,train,21239.21,812.05,9,8
6821,765.362.251-80,train,2678.52,64.5,2,1
6822,462.974.444-47,train,19894.61,772.99,9,8
6823,282.436.555-22,train,31744.38,1287.06,4,3
6824,896.186.231-65,train,857.78,36.31,0,0
6825,751.299.353-65,train,91284.83,6291.73,8,8
6826,865.141.798-51,train,8666.91,743.17,8,8
6827,642.375.929-44,train,7817.87,891.93,7,9
6828,518.201.941-67,train,15342.89,1690.11,9,9
6829,499.077.690-96,train,2696.41,229.71,3,4
6830,719.236.052-08,train,3286.83,155.49,3,3
6831,059.871.814-10,train,154927.9,15551.3,9,9
6832,430.037.988-20,train,5644.35,174.62,0,0
6833,197.263.712-60,train,5830.31,402.99,6,6
6834,539.146.030-11,train,7310.88,542.56,7,7
6835,967.912.195-05,train,5760.77,573.71,6,7
6836,699.656.629-08,train,3221.24,465.45,3,7
6837,031.950.577-43,train,10732.98,342.93,8,5
6838,891.324.024-65,train,4692.32,389.89,5,6
6839,236.522.251-04,train,14111.6,1035.7,9,9
6840,515.833.389-00,train,2010.11,234.12,2,4
6841,047.513.327-75,train,17157.44,1781.28,9,9
6842,342.270.604-60,train,4850.94,130.96,5,2
6843,320.839.816-69,train,23388.35,579.23,3,1
6844,604.891.627-20,train,1712.4,219.25,1,4
6845,112.789.158-85,train,655.66,64.3,0,1
6846,073.363.501-60,train,11600.8,753.95,1,1
6847,291.589.276-89,train,3955.15,112.85,4,2
6848,322.344.345-21,train,5430.62,81.34,6,1
6849,840.031.873-00,train,4022.03,233.65,4,4
6850,795.761.521-00,train,1881.88,234.29,1,4
6851,644.293.840-96,train,91708.3,8218.7,8,9
6852,819.995.975-40,train,80819.82,7020.83,8,8
6853,858.427.823-08,train,1400.96,26.08,1,0
6854,786.954.254-79,train,13035.07,680.51,9,8
6855,973.943.930-62,train,7923.41,619.39,8,8
6856,946.376.125-00,train,1905.47,124.39,1,2
6857,390.876.210-35,train,30707.92,2256.62,4,4
6858,626.185.481-59,train,6275.48,525.94,6,7
6859,922.121.383-85,train,5262.66,101.88,6,2
6860,294.657.568-30,train,5090.14,389.46,5,6
6861,851.401.430-70,train,3594.36,182.54,3,3
6862,857.558.317-42,train,546.4,76.39,0,1
6863,153.744.417-44,train,7008.67,669.05,7,8
6864,944.081.066-15,train,4133.3,434.77,4,6
6865,215.946.688-33,train,1080.73,51.67,0,0
6866,284.899.885-79,train,16194.49,717.59,9,8
6867,813.430.133-99,train,2443.92,322.14,2,5
6868,138.303.421-44,train,3121.12,217.25,2,3
6869,854.968.226-88,train,11609.88,917.97,8,8
6870,444.298.314-32,train,7730.39,301.9,7,4
6871,947.959.504-40,train,14164.55,868.81,1,1
6872,497.357.180-65,train,7087.04,141.41,0,0
6873,511.674.833-24,train,8345.83,346.73,7,5
6874,035.314.993-43,train,4719.81,441.36,4,6
6875,506.280.306-30,train,39100.39,3475.91,5,6
6876,082.738.799-76,train,2716.69,297.44,2,5
6877,269.372.391-49,train,13913.84,630.86,1,1
6878,922.872.683-08,train,4598.13,228.11,5,4
6879,551.737.012-85,train,2210.5,46.3,1,0
6880,210.317.705-34,train,4790.65,231.11,5,4
6881,944.742.191-12,train,2463.14,133.36,2,2
6882,528.197.261-86,train,26947.78,1466.17,9,9
6883,423.218.391-47,train,4955.56,146.64,0,0
6884,826.560.043-73,train,4332.12,342.42,5,6
6885,960.577.251-58,train,11439.89,436.67,8,6
6886,493.700.461-19,train,96648.13,2639.71,8,5
6887,769.061.664-09,train,34793.34,4555.05,4,7
6888,821.238.919-75,train,4907.25,210.66,5,4
6889,758.885.176-74,train,55618.42,1143.08,6,2
6890,667.508.814-91,train,6913.15,827.87,6,8
6891,477.805.281-11,train,11915.71,1019.54,9,9
6892,271.658.195-92,train,7758.16,448.13,7,6
6893,304.198.064-90,train,4460.71,47.09,4,0
6894,712.552.150-97,train,3589.88,116.23,3,1
6895,680.199.779-37,train,8326.2,792.1,7,8
6896,103.452.720-72,train,4229.27,114.93,4,2
6897,566.045.847-55,train,831.91,62.53,0,0
6898,447.023.302-17,train,1778.5,179.06,1,3
6899,182.688.623-00,train,9642.79,357.56,8,5
6900,394.773.768-84,train,1974.94,198.9,2,3
6901,101.357.183-50,train,7454.99,1164.31,7,9
6902,690.784.096-06,train,3956.04,282.06,3,4
6903,676.812.258-46,train,9788.88,537.92,8,7
6904,288.066.286-90,train,1562.74,206.46,1,4
6905,876.032.568-28,train,708.98,61.33,0,0
6906,053.969.830-00,train,4940.3,417.76,4,6
6907,397.764.867-54,train,3244.17,310.95,3,5
6908,566.587.833-22,train,5755.47,440.91,6,6
6909,326.087.512-37,train,6292.47,447.87,6,6
6910,244.094.419-06,train,1496.83,117.25,1,2
6911,048.786.044-68,train,16492.33,1535.37,9,9
6912,216.428.886-64,train,4521.44,327.39,4,5
6913,181.286.077-31,train,7755.37,356.47,7,6
6914,196.694.462-44,train,22423.93,2525.24,9,9
6915,735.017.417-90,train,980.55,155.21,0,3
6916,518.577.851-26,train,937.46,133.85,0,2
6917,101.946.081-40,train,73711.35,11480.67,7,9
6918,381.918.391-48,train,5061.5,560.2,5,7
6919,884.043.720-71,train,4663.53,452.63,5,6
6920,805.495.668-13,train,10085.01,1106.89,8,9
6921,563.947.932-99,train,18979.98,950.97,2,2
6922,266.441.367-88,train,2190.47,114.02,2,2
6923,626.700.114-89,train,6750.4,743.94,6,8
6924,762.734.263-50,train,9202.84,325.77,7,5
6925,457.803.004-02,train,9098.59,251.59,8,4
6926,147.141.333-06,train,11212.72,303.89,9,5
6927,909.835.951-51,train,4539.68,170.92,4,3
6928,076.247.094-14,train,969.14,127.38,0,2
6929,058.498.133-30,train,5576.71,367.52,6,6
6930,781.227.055-61,train,7634.9,430.01,7,6
6931,370.564.779-25,train,5604.81,155.82,5,2
6932,799.823.685-08,train,5934.75,334.24,6,5
6933,533.747.899-00,train,11790.19,1079.81,8,9
6934,104.255.610-54,train,89631.65,3160.67,8,6
6935,209.885.840-00,train,3788.06,418.54,4,6
6936,561.647.401-00,train,3617.95,86.45,3,1
6937,711.439.879-42,train,186.4,24.07,0,0
6938,149.928.609-07,train,611.21,54.72,0,0
6939,669.711.864-43,train,5994.03,429.27,6,6
6940,103.057.308-51,train,1490.38,19.2,1,0
6941,336.673.459-09,train,11598.13,520.37,9,7
6942,566.564.579-67,train,162452.78,13144.96,9,9
6943,533.274.475-78,train,5411.62,410.46,5,6
6944,411.928.668-19,train,1972.56,135.22,1,2
6945,672.925.087-90,train,25126.24,3646.48,3,6
6946,942.088.391-47,train,1233.01,55.73,1,0
6947,088.327.573-20,train,4255.57,611.43,0,1
6948,151.440.158-40,train,5723.21,386.87,6,6
6949,116.166.711-30,train,48405.93,1878.47,6,4
6950,467.557.295-23,train,1567.08,126.12,1,2
6951,734.096.023-64,train,19994.05,616.65,9,7
6952,278.312.854-31,train,26825.51,1901.05,9,9
6953,284.518.159-01,train,14399.35,614.89,9,8
6954,728.055.159-94,train,43374.96,1852.99,5,4
6955,505.889.084-44,train,1398.02,161.52,1,3
6956,420.287.450-10,train,11538.23,756.11,1,1
6957,445.334.660-36,train,306151.72,8552.18,9,9
6958,704.084.967-46,train,67096.47,10556.48,7,9
6959,191.968.206-67,train,1132.86,162.98,1,3
6960,604.891.627-20,train,6765.38,670.58,6,8
6961,971.872.932-16,train,4370.47,365.98,4,5
6962,572.614.659-09,train,7480.79,538.31,6,7
6963,541.780.520-39,train,3798.68,274.8,4,5
6964,987.530.873-05,train,7341.23,295.97,7,5
6965,746.379.206-47,train,12427.83,1052.01,9,9
6966,882.813.575-17,train,8226.1,292.65,7,5
6967,332.746.811-72,train,5701.7,581.26,5,7
6968,106.774.663-31,train,37233.88,491.84,4,0
6969,152.234.915-48,train,6944.52,945.9,0,2
6970,413.563.463-08,train,7435.05,377.25,7,6
6971,624.416.345-18,train,42606.58,1732.06,5,3
6972,926.759.635-77,train,7311.29,720.94,0,1
6973,237.576.018-23,train,31053.36,3413.64,4,6
6974,046.750.489-00,train,757.89,41.88,0,0
6975,009.877.850-10,train,1844.93,251.09,1,4
6976,249.477.986-37,train,147768.33,13099.74,9,9
6977,083.615.842-34,train,102784.8,7829.84,8,8
6978,540.201.965-75,train,1891.7,203.98,2,4
6979,730.687.282-66,train,6670.14,428.07,6,6
6980,288.764.626-51,train,41888.7,1610.73,5,3
6981,556.564.273-66,train,1006.46,14.96,0,0
6982,624.581.940-79,train,5316.95,106.23,6,2
6983,262.020.871-88,train,7581.24,869.41,6,8
6984,802.324.741-76,train,4865.42,678.23,5,8
6985,360.245.242-50,train,524.03,12.66,0,0
6986,647.745.320-70,train,3849.05,380.59,4,6
6987,255.433.134-03,train,8193.56,712.84,8,8
6988,183.612.886-00,train,1483.0,128.9,1,2
6989,251.011.066-74,train,3170.27,175.59,2,2
6990,453.192.124-02,train,40745.44,4375.1,5,7
6991,598.087.464-03,train,1543.85,73.59,1,1
6992,854.536.789-92,train,2447.54,236.74,2,3
6993,036.714.962-15,train,4610.8,286.75,4,4
6994,586.525.882-60,train,4476.43,229.12,4,4
6995,800.282.088-62,train,812.07,33.33,0,0
6996,586.525.882-60,train,2743.33,227.67,2,4
6997,814.230.598-40,train,19624.17,1376.29,2,3
6998,724.929.547-06,train,126401.46,9461.89,9,9
6999,330.602.393-04,train,12545.93,809.17,9,8
7000,344.602.646-09,train,7838.4,348.3,7,5
7001,383.853.106-06,train,10077.14,635.74,8,7
7002,409.838.547-34,train,7595.05,564.65,6,7
7003,418.371.590-33,train,8352.9,765.2,7,8
7004,978.364.293-69,train,1972.08,19.94,1,0
7005,446.750.232-74,train,2723.87,364.66,2,5
7006,316.636.806-04,train,6088.09,403.19,6,6
7007,737.340.962-86,train,20163.97,1016.63,9,9
7008,251.607.768-85,train,1451.59,122.61,1,2
7009,670.432.370-84,train,6694.51,221.29,6,4
7010,886.568.784-33,train,2168.15,97.81,2,1
7011,263.509.004-13,train,2922.73,131.75,2,2
7012,233.822.347-00,train,22439.57,2101.9,9,9
7013,944.742.191-12,train,5116.04,135.08,4,2
7014,350.944.467-11,train,1407.53,105.71,1,1
7015,552.138.069-88,train,3509.86,344.66,4,6
7016,410.663.545-37,train,1785.99,127.39,1,2
7017,702.954.726-85,train,8750.39,262.67,8,4
7018,081.239.246-90,train,586.32,39.01,0,0
7019,647.743.466-08,train,3303.57,69.15,3,0
7020,664.154.765-56,train,17855.93,1109.23,2,2
7021,817.007.874-11,train,9290.22,659.78,0,1
7022,541.043.697-05,train,2513.37,194.43,2,3
7023,797.684.089-44,train,2193.86,155.08,2,3
7024,629.135.066-15,train,3272.18,340.5,3,6
7025,407.477.027-05,train,16498.55,2204.65,9,9
7026,454.300.672-02,train,7698.59,510.31,7,7
7027,950.918.944-89,train,7685.39,339.25,6,5
7028,083.553.276-32,train,8701.21,448.15,7,6
7029,758.152.721-24,train,5340.86,218.82,5,3
7030,995.576.057-58,train,3214.95,241.83,3,4
7031,832.655.136-88,train,401.24,19.05,0,0
7032,351.456.539-21,train,17268.6,1683.61,2,3
7033,987.411.854-71,train,3290.68,288.32,3,5
7034,932.537.558-35,train,14929.4,1689.62,1,3
7035,267.680.341-70,train,10985.32,470.28,8,6
7036,055.211.652-15,train,7226.7,849.62,7,8
7037,130.159.442-31,train,2933.16,175.76,2,2
7038,713.993.642-00,train,7516.65,255.39,6,4
7039,609.601.008-30,train,8526.99,612.93,7,7
7040,609.674.945-32,train,24853.59,2235.93,3,4
7041,898.968.721-71,train,9923.37,209.67,8,3
7042,172.329.075-08,train,2945.15,151.81,3,2
7043,858.869.022-52,train,12150.84,525.96,8,7
7044,592.088.036-86,train,2452.32,165.72,2,3
7045,426.577.180-78,train,10118.36,1011.74,8,9
7046,087.489.263-53,train,696.4,35.76,0,0
7047,661.069.349-83,train,7861.95,474.98,7,6
7048,510.979.958-01,train,9736.5,848.7,8,9
7049,543.461.065-28,train,6843.26,744.6,6,8
7050,861.053.595-94,train,29172.68,4047.22,3,6
7051,669.570.977-73,train,790.37,102.73,0,1
7052,135.422.921-50,train,4816.37,252.7,5,4
7053,771.951.441-60,train,2022.4,93.41,2,1
7054,650.695.974-69,train,6710.98,691.47,7,8
7055,713.574.992-80,train,1723.31,92.98,1,1
7056,319.846.071-97,train,3813.22,254.1,4,4
7057,399.504.170-15,train,6379.17,208.43,7,4
7058,253.840.977-28,train,80787.56,3330.16,8,6
7059,910.239.958-08,train,5735.03,420.27,5,6
7060,534.694.743-46,train,1524.29,102.73,1,1
7061,439.981.057-27,train,15522.9,1234.34,1,2
7062,739.436.952-80,train,19573.06,985.91,9,8
7063,439.981.057-27,train,11219.57,596.33,9,8
7064,104.797.318-96,train,6936.97,452.28,6,6
7065,198.037.006-00,train,20200.59,1281.03,2,3
7066,991.648.671-96,train,12282.62,1334.2,9,9
7067,915.992.012-24,train,5463.52,634.1,5,7
7068,027.986.094-37,train,19574.09,1037.99,9,9
7069,685.557.835-77,train,3412.82,63.37,3,1
7070,567.640.968-13,train,2772.42,29.64,2,0
7071,347.962.044-23,train,545.62,26.19,0,0
7072,858.427.823-08,train,7038.53,377.27,6,6
7073,209.773.566-55,train,772.01,33.48,0,0
7074,699.529.089-54,train,46400.83,3776.57,5,6
7075,382.629.187-54,train,6242.79,313.21,5,4
7076,567.586.402-48,train,1631.88,145.62,1,2
7077,858.427.823-08,train,5991.0,274.86,6,4
7078,306.457.213-01,train,2143.56,85.24,2,1
7079,464.754.172-03,train,5747.78,593.62,6,7
7080,237.576.018-23,train,4707.4,685.28,5,8
7081,858.427.823-08,train,2116.83,71.31,2,1
7082,720.561.493-70,train,2456.46,340.5,2,5
7083,165.313.184-57,train,140349.22,9729.31,9,9
7084,352.293.802-09,train,1366.79,111.34,1,2
7085,269.424.456-49,train,30428.75,3684.61,4,6
7086,211.721.464-97,train,7515.49,638.31,7,7
7087,740.591.969-32,train,5245.94,344.3,6,6
7088,071.257.726-25,train,5554.36,675.0,0,1
7089,073.299.197-80,train,3953.69,108.2,4,2
7090,109.818.791-10,train,3949.64,445.06,4,7
7091,071.147.666-70,train,1182.28,79.27,0,1
7092,425.506.085-18,train,6353.18,175.15,6,3
7093,548.712.177-01,train,29449.77,787.59,3,1
7094,117.392.213-03,train,9937.52,593.98,8,8
7095,395.706.132-62,train,11231.39,401.65,1,0
7096,497.808.325-72,train,8814.07,330.31,7,5
7097,240.541.589-51,train,55875.04,6914.75,6,8
7098,262.447.250-93,train,664.68,96.08,0,1
7099,147.179.514-41,train,16933.49,1670.59,2,3
7100,312.886.302-47,train,12803.71,1833.99,9,9
7101,695.050.459-48,train,6776.89,363.11,7,6
7102,159.351.509-05,train,2298.54,229.65,2,3
7103,250.676.259-02,train,1910.07,108.63,1,2
7104,030.941.122-00,train,524.72,26.65,0,0
7105,297.494.037-46,train,1243.68,36.81,0,0
7106,769.061.664-09,train,10871.9,1264.77,8,9
7107,669.621.165-94,train,3994.95,627.36,4,7
7108,934.664.077-45,train,23706.88,1926.47,9,9
7109,768.292.079-32,train,7003.28,994.02,6,9
7110,502.083.115-80,train,3723.89,401.51,4,6
7111,728.092.779-31,train,11236.07,470.95,8,6
7112,298.144.645-20,train,6345.07,508.97,0,1
7113,505.059.092-27,train,2224.93,8.66,2,0
7114,091.189.284-20,train,82714.91,5734.71,8,8
7115,079.854.676-02,train,6043.4,314.12,6,5
7116,451.865.654-74,train,33849.22,1694.98,4,3
7117,103.452.720-72,train,7115.87,409.83,7,6
7118,971.915.626-09,train,51123.49,2706.77,6,5
7119,194.263.250-93,train,5918.64,250.38,6,4
7120,861.053.595-94,train,1089.05,46.39,0,0
7121,772.426.402-37,train,4445.33,378.35,0,0
7122,666.701.522-72,train,2935.4,207.48,3,4
7123,549.112.975-57,train,27715.67,2163.21,3,4
7124,298.662.501-05,train,2887.73,194.62,3,3
7125,504.282.731-57,train,6461.38,311.58,7,5
7126,672.733.895-79,train,7631.38,575.72,6,7
7127,058.012.429-02,train,596.99,33.41,0,0
7128,507.452.234-00,train,3197.58,487.42,3,7
7129,799.823.685-08,train,76512.35,8754.75,8,9
7130,757.190.780-29,train,11169.46,627.74,8,7
7131,381.011.822-25,train,1637.87,29.02,1,0
7132,817.559.221-40,train,31818.65,3337.2,4,6
7133,929.222.948-62,train,169998.87,4521.21,9,7
7134,688.265.257-06,train,2327.38,106.01,2,2
7135,699.529.089-54,train,4155.32,96.1,3,1
7136,447.023.302-17,train,46826.27,1756.88,6,4
7137,709.342.003-60,train,2962.96,251.04,3,4
7138,324.680.506-73,train,3877.3,507.2,4,7
7139,015.927.603-92,train,23520.8,2209.25,3,4
7140,861.426.283-31,train,4848.31,157.37,5,2
7141,789.641.263-27,train,4556.09,248.9,0,0
7142,330.602.393-04,train,12895.9,961.82,9,9
7143,811.412.581-02,train,3240.39,212.49,3,3
7144,011.493.831-86,train,34329.6,4879.26,4,7
7145,743.047.846-84,train,1252.92,6.11,1,0
7146,909.323.172-35,train,16352.1,1240.02,2,2
7147,136.770.569-00,train,30521.24,1220.12,4,2
7148,830.522.495-33,train,35690.36,3015.54,4,5
7149,045.876.839-14,train,12140.74,701.91,8,7
7150,739.903.491-55,train,4158.9,119.91,3,1
7151,217.304.388-90,train,5280.73,256.27,6,4
7152,288.027.791-47,train,63287.01,3564.64,7,6
7153,396.637.962-78,train,1131.4,69.44,0,1
7154,499.419.174-34,train,21828.15,2585.97,2,5
7155,892.989.001-63,train,8073.07,964.29,8,9
7156,391.364.096-77,train,875.11,58.65,0,1
7157,267.605.383-31,train,12664.24,307.36,9,5
7158,820.900.693-25,train,3909.6,263.3,4,4
7159,330.759.806-68,train,25695.36,2431.72,3,5
7160,817.061.946-76,train,5304.96,185.96,6,3
7161,378.180.717-76,train,1964.51,66.24,1,1
7162,145.539.131-00,train,57252.61,2429.87,6,5
7163,059.871.814-10,train,66790.61,10876.72,7,9
7164,747.073.494-55,train,162492.95,8217.85,9,9
7165,877.920.534-82,train,5094.91,377.41,4,5
7166,278.312.854-31,train,1107.81,96.49,1,1
7167,428.806.049-40,train,7836.55,387.93,7,6
7168,625.241.218-01,train,486.85,33.25,0,0
7169,564.672.099-07,train,164043.8,6813.25,9,8
7170,606.872.974-51,train,2206.86,190.35,2,3
7171,178.144.535-42,train,2476.06,135.5,2,2
7172,070.375.169-70,train,1034.37,44.69,0,0
7173,462.103.212-75,train,22715.58,2091.22,3,4
7174,475.398.181-90,train,16965.25,877.75,9,8
7175,074.824.433-63,train,6400.46,768.62,6,8
7176,920.199.411-71,train,2539.21,42.73,2,0
7177,390.876.210-35,train,1828.49,238.92,0,0
7178,747.785.531-44,train,1781.36,137.89,1,2
7179,037.345.477-50,train,83825.69,8463.76,8,9
7180,811.891.600-64,train,5038.27,289.82,5,5
7181,763.763.151-60,train,68024.09,5905.57,7,8
7182,445.334.660-36,train,5118.42,236.58,5,4
7183,598.342.031-36,train,80389.81,5086.61,8,7
7184,006.159.651-56,train,668.8,25.13,0,0
7185,128.450.845-52,train,1194.83,79.53,0,1
7186,693.408.849-22,train,12511.17,584.78,9,7
7187,496.188.530-47,train,124026.32,7416.7,9,8
7188,851.022.073-50,train,83347.96,5481.59,8,7
7189,104.909.800-58,train,3142.35,111.61,2,1
7190,385.142.328-35,train,3521.2,329.76,3,5
7191,466.620.421-02,train,225157.6,10811.68,9,9
7192,145.136.231-52,train,1284.11,106.33,1,2
7193,257.684.233-03,train,44134.52,2286.88,5,4
7194,031.387.583-98,train,35689.11,4388.7,4,7
7195,672.233.633-63,train,30659.09,1554.16,4,3
7196,775.761.176-80,train,10206.81,702.39,1,1
7197,605.774.564-74,train,5129.06,559.93,5,7
7198,753.908.676-96,train,1375.9,118.48,1,2
7199,475.867.400-03,train,80402.97,2347.62,8,5
7200,796.047.377-32,train,12463.27,1124.65,1,2
7201,796.047.377-32,train,67040.99,7335.31,7,8
7202,919.682.085-34,train,46948.54,4302.66,6,7
7203,362.415.665-98,train,15327.05,1275.96,1,3
7204,879.984.801-57,train,11567.94,1271.86,9,9
7205,249.868.535-97,train,97161.23,8764.81,8,9
7206,623.583.471-32,train,965.2,64.6,0,1
7207,831.776.616-00,train,4925.49,267.46,5,5
7208,794.037.330-71,train,610.33,71.32,0,1
7209,739.903.491-55,train,661.24,67.62,0,0
7210,262.020.871-88,train,5156.09,281.37,5,4
7211,927.983.330-83,train,12380.32,1111.52,9,9
7212,797.684.089-44,train,15166.87,558.77,9,7
7213,207.739.626-11,train,4344.92,205.85,5,4
7214,433.459.060-82,train,268922.82,17464.22,9,9
7215,764.842.456-81,train,49583.75,1730.89,6,3
7216,370.011.444-36,train,61499.62,673.54,7,1
7217,800.519.588-56,train,4584.91,320.21,4,5
7218,562.365.289-18,train,4250.79,578.43,4,7
7219,548.712.177-01,train,21014.56,2949.38,2,5
7220,939.132.963-28,train,550.07,85.89,0,1
7221,072.514.864-07,train,7087.09,573.35,6,7
7222,816.205.277-15,train,6636.77,1073.15,6,9
7223,811.404.591-47,train,4233.46,280.16,4,4
7224,334.777.014-53,train,1953.01,85.04,1,1
7225,658.919.863-29,train,2538.79,362.97,2,5
7226,580.048.499-62,train,13525.93,936.62,9,9
7227,536.024.921-84,train,5691.51,331.53,6,5
7228,987.588.374-34,train,28348.94,2051.8,3,4
7229,380.203.119-98,train,59910.56,1738.54,7,3
7230,529.301.160-05,train,34651.18,2994.1,4,5
7231,476.132.735-98,train,1994.6,183.48,1,3
7232,275.080.882-04,train,18990.23,1610.81,2,3
7233,959.919.958-85,train,16104.9,1316.6,9,9
7234,670.432.370-84,train,7793.62,314.03,7,5
7235,075.448.806-30,train,11134.88,474.22,8,6
7236,934.131.327-92,train,2694.21,227.95,2,4
7237,714.198.039-30,train,11622.87,942.73,9,9
7238,125.881.606-70,train,5447.42,368.18,6,6
7239,577.181.875-51,train,76787.83,12079.41,8,9
7240,453.341.047-20,train,5383.9,214.9,6,4
7241,654.401.128-20,train,6385.08,309.24,7,5
7242,792.573.233-40,train,108521.62,2305.48,9,4
7243,502.058.392-82,train,9973.02,330.9,8,5
7244,109.190.409-00,train,21131.7,2782.98,2,5
7245,912.339.225-80,train,4222.29,177.84,4,3
7246,543.015.073-88,train,71122.02,2032.86,7,4
7247,065.025.299-33,train,3769.83,113.57,3,1
7248,136.770.569-00,train,8560.22,870.17,0,1
7249,669.621.165-94,train,16057.8,1804.7,2,4
7250,039.770.417-89,train,3655.01,380.49,3,5
7251,338.460.441-56,train,3713.88,73.56,4,1
7252,876.248.461-36,train,10201.2,460.4,8,7
7253,221.417.167-30,train,3696.17,185.53,4,3
7254,653.890.834-90,train,18425.79,1477.59,2,3
7255,772.003.910-69,train,6961.41,709.71,7,8
7256,867.261.282-58,train,6964.33,558.47,6,7
7257,799.698.932-03,train,28407.7,2736.32,3,5
7258,547.966.501-48,train,22939.34,1163.76,9,9
7259,092.382.840-08,train,3378.11,76.99,3,1
7260,464.019.738-11,train,9347.55,444.75,7,6
7261,447.023.302-17,train,11239.35,1097.9,1,2
7262,057.903.792-49,train,1643.85,67.16,1,1
7263,528.197.261-86,train,16361.29,1421.27,2,3
7264,449.805.292-75,train,5782.17,352.19,6,6
7265,619.688.965-62,train,31721.59,1935.96,4,4
7266,310.618.484-18,train,8653.96,1113.0,7,9
7267,332.617.934-06,train,1257.39,40.79,0,0
7268,065.057.393-51,train,87436.16,6068.44,8,8
7269,650.536.311-40,train,1199.25,120.41,0,2
7270,584.879.024-80,train,36149.38,2692.08,4,5
7271,349.010.519-20,train,2380.44,367.41,2,6
