transacao_id,cpf,data_compra,split,churn_label,proxima_categoria,proximo_valor_bucket
33340,273.876.736-24,2024-07-20,train,0.0,Defensivos,8.0
36955,273.876.736-24,2024-08-30,train,1.0,Fertilizantes,6.0
66238,273.876.736-24,2025-07-31,train,0.0,Defensivos,2.0
71385,273.876.736-24,2025-09-27,train,1.0,Fertilizantes,2.0
86476,273.876.736-24,2026-03-16,test,0.0,Sementes,3.0
86581,273.876.736-24,2026-03-17,test,0.0,Defensivos,7.0
94154,273.876.736-24,2026-06-08,test,,,
58208,273.883.982-79,2025-04-28,train,1.0,,
13064,273.899.253-61,2023-12-04,train,1.0,Fertilizantes,7.0
49897,273.899.253-61,2025-01-24,train,1.0,Fertilizantes,4.0
67572,273.899.253-61,2025-08-14,train,1.0,Máquinas,6.0
86650,273.899.253-61,2026-03-18,test,0.0,Fertilizantes,1.0
93949,273.899.253-61,2026-06-06,test,,,
21514,273.954.675-07,2024-03-08,train,0.0,Máquinas,7.0
23431,273.954.675-07,2024-03-31,train,0.0,Sementes,8.0
29605,273.954.675-07,2024-06-08,train,0.0,Sementes,7.0
35058,273.954.675-07,2024-08-09,train,0.0,Fertilizantes,7.0
39362,273.954.675-07,2024-09-26,train,0.0,Sementes,5.0
39456,273.954.675-07,2024-09-27,train,0.0,Sementes,3.0
39966,273.954.675-07,2024-10-03,train,0.0,Máquinas,2.0
42893,273.954.675-07,2024-11-05,train,0.0,Máquinas,3.0
47516,273.954.675-07,2024-12-28,train,0.0,Sementes,2.0
49391,273.954.675-07,2025-01-17,train,0.0,Sementes,7.0
51925,273.954.675-07,2025-02-15,train,1.0,Máquinas,9.0
66318,273.954.675-07,2025-08-01,train,0.0,Sementes,7.0
68431,273.954.675-07,2025-08-25,train,1.0,Defensivos,0.0
94848,273.954.675-07,2026-06-15,test,,,
5810,273.970.866-16,2023-09-17,train,1.0,,
5064,273.989.866-53,2023-09-09,train,0.0,Máquinas,5.0
14842,273.989.866-53,2023-12-24,train,0.0,Máquinas,2.0
22858,273.989.866-53,2024-03-24,train,1.0,Máquinas,3.0
34708,273.989.866-53,2024-08-05,train,1.0,Máquinas,5.0
50602,273.989.866-53,2025-01-31,train,0.0,Defensivos,4.0
57406,273.989.866-53,2025-04-19,train,1.0,Máquinas,6.0
80834,273.989.866-53,2026-01-11,val,0.0,Máquinas,8.0
82016,273.989.866-53,2026-01-24,val,0.0,Máquinas,0.0
82915,273.989.866-53,2026-02-03,test,0.0,Máquinas,1.0
83277,273.989.866-53,2026-02-07,test,0.0,Defensivos,3.0
86583,273.989.866-53,2026-03-17,test,0.0,Máquinas,3.0
86871,273.989.866-53,2026-03-21,test,1.0,,
2324,274.022.485-00,2023-08-14,train,1.0,Defensivos,3.0
33299,274.022.485-00,2024-07-20,train,1.0,Fertilizantes,1.0
94688,274.022.485-00,2026-06-13,test,,,
28327,274.026.659-68,2024-05-25,train,1.0,,
57410,274.170.803-75,2025-04-19,train,1.0,,
34498,274.186.962-64,2024-08-02,train,1.0,Defensivos,4.0
47804,274.186.962-64,2024-12-31,train,1.0,Defensivos,8.0
99881,274.186.962-64,2026-07-27,test,,,
40592,274.328.367-01,2024-10-10,train,1.0,Fertilizantes,3.0
99283,274.328.367-01,2026-07-24,test,,,
88688,274.371.228-71,2026-04-09,test,,,
79857,274.419.359-38,2025-12-31,val,0.0,Máquinas,2.0
87702,274.419.359-38,2026-03-30,test,0.0,Máquinas,1.0
90029,274.419.359-38,2026-04-24,test,,,
5872,274.557.029-30,2023-09-17,train,0.0,Máquinas,8.0
14694,274.557.029-30,2023-12-22,train,0.0,Fertilizantes,3.0
22454,274.557.029-30,2024-03-19,train,1.0,Fertilizantes,1.0
37849,274.557.029-30,2024-09-09,train,0.0,Sementes,3.0
38921,274.557.029-30,2024-09-21,train,0.0,Fertilizantes,9.0
40960,274.557.029-30,2024-10-14,train,0.0,Fertilizantes,4.0
43563,274.557.029-30,2024-11-13,train,0.0,Fertilizantes,3.0
45577,274.557.029-30,2024-12-06,train,0.0,Fertilizantes,1.0
47663,274.557.029-30,2024-12-29,train,1.0,Fertilizantes,4.0
72985,274.557.029-30,2025-10-15,train,0.0,Fertilizantes,7.0
75680,274.557.029-30,2025-11-14,val,0.0,Fertilizantes,9.0
81312,274.557.029-30,2026-01-16,val,0.0,Sementes,3.0
81366,274.557.029-30,2026-01-17,val,0.0,Fertilizantes,2.0
81807,274.557.029-30,2026-01-22,val,0.0,Defensivos,5.0
84225,274.557.029-30,2026-02-18,test,0.0,Fertilizantes,9.0
84349,274.557.029-30,2026-02-19,test,0.0,Defensivos,6.0
85853,274.557.029-30,2026-03-09,test,0.0,Máquinas,6.0
89514,274.557.029-30,2026-04-19,test,0.0,Fertilizantes,6.0
89741,274.557.029-30,2026-04-21,test,0.0,Fertilizantes,3.0
94645,274.557.029-30,2026-06-13,test,,,
89449,274.701.741-92,2026-04-18,test,,,
2638,274.749.152-86,2023-08-16,train,1.0,Fertilizantes,1.0
44821,274.749.152-86,2024-11-27,train,1.0,Fertilizantes,6.0
86646,274.749.152-86,2026-03-18,test,1.0,,
35155,274.754.888-02,2024-08-10,train,0.0,Fertilizantes,6.0
37845,274.754.888-02,2024-09-09,train,1.0,,
73108,274.911.658-93,2025-10-16,train,1.0,,
3521,274.991.222-98,2023-08-25,train,1.0,Sementes,4.0
42791,274.991.222-98,2024-11-04,train,1.0,Sementes,5.0
71932,274.991.222-98,2025-10-03,train,1.0,,
842,275.080.882-04,2023-08-02,train,0.0,Defensivos,0.0
2014,275.080.882-04,2023-08-11,train,0.0,Máquinas,2.0
7232,275.080.882-04,2023-10-02,train,0.0,Defensivos,5.0
9662,275.080.882-04,2023-10-28,train,0.0,Máquinas,6.0
18995,275.080.882-04,2024-02-09,train,0.0,Fertilizantes,2.0
27599,275.080.882-04,2024-05-17,train,0.0,Máquinas,5.0
29283,275.080.882-04,2024-06-05,train,0.0,Fertilizantes,0.0
35064,275.080.882-04,2024-08-09,train,0.0,Fertilizantes,0.0
36555,275.080.882-04,2024-08-25,train,0.0,Fertilizantes,9.0
42743,275.080.882-04,2024-11-03,train,0.0,Fertilizantes,7.0
47625,275.080.882-04,2024-12-29,train,0.0,Defensivos,6.0
48379,275.080.882-04,2025-01-06,train,0.0,Fertilizantes,2.0
48532,275.080.882-04,2025-01-08,train,0.0,Sementes,2.0
49696,275.080.882-04,2025-01-21,train,0.0,Máquinas,5.0
56837,275.080.882-04,2025-04-12,train,0.0,Fertilizantes,6.0
60261,275.080.882-04,2025-05-23,train,0.0,Fertilizantes,3.0
61191,275.080.882-04,2025-06-02,train,0.0,Fertilizantes,3.0
61437,275.080.882-04,2025-06-05,train,0.0,Sementes,8.0
67987,275.080.882-04,2025-08-19,train,0.0,Fertilizantes,2.0
68612,275.080.882-04,2025-08-26,train,1.0,Defensivos,6.0
86322,275.080.882-04,2026-03-14,test,0.0,Fertilizantes,7.0
88587,275.080.882-04,2026-04-08,test,0.0,Defensivos,1.0
93409,275.080.882-04,2026-05-31,test,,,
28108,275.109.238-16,2024-05-23,train,1.0,,
2896,275.270.019-92,2023-08-19,train,1.0,Defensivos,2.0
26999,275.270.019-92,2024-05-11,train,1.0,Defensivos,0.0
39391,275.270.019-92,2024-09-26,train,1.0,Defensivos,8.0
70701,275.270.019-92,2025-09-20,train,1.0,Fertilizantes,2.0
89319,275.270.019-92,2026-04-16,test,0.0,Defensivos,4.0
89584,275.270.019-92,2026-04-19,test,0.0,Defensivos,5.0
99051,275.270.019-92,2026-07-22,test,0.0,Defensivos,2.0
99738,275.270.019-92,2026-07-27,test,,,
1058,275.420.923-91,2023-08-03,train,0.0,Sementes,8.0
1092,275.420.923-91,2023-08-04,train,0.0,Fertilizantes,7.0
8410,275.420.923-91,2023-10-14,train,0.0,Máquinas,1.0
8559,275.420.923-91,2023-10-16,train,0.0,Fertilizantes,2.0
13787,275.420.923-91,2023-12-12,train,1.0,Fertilizantes,8.0
27114,275.420.923-91,2024-05-12,train,0.0,Fertilizantes,6.0
30432,275.420.923-91,2024-06-17,train,0.0,Fertilizantes,3.0
35141,275.420.923-91,2024-08-10,train,0.0,Sementes,9.0
41724,275.420.923-91,2024-10-23,train,0.0,Fertilizantes,7.0
41843,275.420.923-91,2024-10-24,train,0.0,Fertilizantes,1.0
41892,275.420.923-91,2024-10-25,train,0.0,Máquinas,7.0
43506,275.420.923-91,2024-11-13,train,1.0,Fertilizantes,0.0
62486,275.420.923-91,2025-06-17,train,0.0,Fertilizantes,5.0
62909,275.420.923-91,2025-06-22,train,0.0,Fertilizantes,1.0
69508,275.420.923-91,2025-09-06,train,0.0,Defensivos,4.0
73203,275.420.923-91,2025-10-18,train,0.0,Máquinas,2.0
74020,275.420.923-91,2025-10-27,train,0.0,Fertilizantes,0.0
80698,275.420.923-91,2026-01-09,val,0.0,Máquinas,2.0
84635,275.420.923-91,2026-02-23,test,0.0,Máquinas,4.0
90964,275.420.923-91,2026-05-04,test,0.0,Defensivos,5.0
90965,275.420.923-91,2026-05-04,test,0.0,Fertilizantes,7.0
98032,275.420.923-91,2026-07-14,test,,,
16508,275.439.882-16,2024-01-12,train,0.0,Defensivos,5.0
22446,275.439.882-16,2024-03-19,train,0.0,Sementes,1.0
22700,275.439.882-16,2024-03-22,train,1.0,Sementes,7.0
40815,275.439.882-16,2024-10-12,train,1.0,Sementes,0.0
67881,275.439.882-16,2025-08-18,train,1.0,Defensivos,7.0
82337,275.439.882-16,2026-01-27,val,0.0,Sementes,1.0
82338,275.439.882-16,2026-01-27,val,0.0,Sementes,0.0
84510,275.439.882-16,2026-02-21,test,0.0,Fertilizantes,2.0
85457,275.439.882-16,2026-03-04,test,0.0,Defensivos,2.0
87837,275.439.882-16,2026-03-31,test,0.0,Fertilizantes,3.0
95779,275.439.882-16,2026-06-24,test,,,
7601,275.519.923-75,2023-10-06,train,0.0,Defensivos,6.0
8846,275.519.923-75,2023-10-19,train,0.0,Defensivos,4.0
10545,275.519.923-75,2023-11-06,train,0.0,Defensivos,2.0
11677,275.519.923-75,2023-11-19,train,1.0,Defensivos,1.0
22702,275.519.923-75,2024-03-22,train,0.0,Máquinas,3.0
23304,275.519.923-75,2024-03-29,train,0.0,Defensivos,5.0
24142,275.519.923-75,2024-04-08,train,0.0,Sementes,1.0
31605,275.519.923-75,2024-07-01,train,0.0,Sementes,1.0
36727,275.519.923-75,2024-08-27,train,0.0,Defensivos,5.0
40965,275.519.923-75,2024-10-14,train,0.0,Fertilizantes,9.0
46264,275.519.923-75,2024-12-13,train,0.0,Defensivos,6.0
47850,275.519.923-75,2024-12-31,train,0.0,Defensivos,9.0
50820,275.519.923-75,2025-02-03,train,0.0,Defensivos,1.0
50824,275.519.923-75,2025-02-03,train,0.0,Defensivos,0.0
51325,275.519.923-75,2025-02-09,train,0.0,Sementes,5.0
55679,275.519.923-75,2025-03-30,train,0.0,Defensivos,6.0
64342,275.519.923-75,2025-07-09,train,0.0,Defensivos,9.0
66046,275.519.923-75,2025-07-29,train,0.0,Defensivos,3.0
66584,275.519.923-75,2025-08-03,train,0.0,Defensivos,7.0
70658,275.519.923-75,2025-09-19,train,0.0,Defensivos,7.0
81484,275.519.923-75,2026-01-18,val,0.0,Máquinas,1.0
83356,275.519.923-75,2026-02-08,test,0.0,Defensivos,2.0
88554,275.519.923-75,2026-04-08,test,0.0,Máquinas,8.0
91285,275.519.923-75,2026-05-08,test,0.0,Defensivos,2.0
92334,275.519.923-75,2026-05-20,test,,,
35516,275.650.615-06,2024-08-14,train,1.0,Máquinas,7.0
83110,275.650.615-06,2026-02-05,test,1.0,Máquinas,0.0
99581,275.650.615-06,2026-07-26,test,,,
636,275.676.843-06,2023-07-31,train,0.0,Defensivos,1.0
4523,275.676.843-06,2023-09-04,train,1.0,Máquinas,3.0
28344,275.676.843-06,2024-05-26,train,1.0,Fertilizantes,2.0
61134,275.676.843-06,2025-06-02,train,1.0,,
5735,275.682.996-00,2023-09-16,train,0.0,Fertilizantes,0.0
13318,275.682.996-00,2023-12-07,train,0.0,Sementes,9.0
16767,275.682.996-00,2024-01-15,train,1.0,Máquinas,7.0
46384,275.682.996-00,2024-12-14,train,1.0,Máquinas,4.0
60069,275.682.996-00,2025-05-21,train,1.0,,
36281,275.694.783-04,2024-08-22,train,0.0,Máquinas,5.0
44246,275.694.783-04,2024-11-21,train,0.0,Sementes,9.0
53055,275.694.783-04,2025-03-01,train,1.0,Fertilizantes,2.0
67132,275.694.783-04,2025-08-09,train,0.0,Fertilizantes,5.0
75180,275.694.783-04,2025-11-09,val,1.0,,
24760,275.811.644-89,2024-04-15,train,0.0,Fertilizantes,4.0
31056,275.811.644-89,2024-06-25,train,1.0,,
32967,275.812.745-86,2024-07-16,train,1.0,,
24172,275.896.510-01,2024-04-08,train,1.0,Fertilizantes,8.0
58402,275.896.510-01,2025-05-01,train,0.0,Fertilizantes,8.0
59547,275.896.510-01,2025-05-15,train,1.0,Sementes,6.0
71995,275.896.510-01,2025-10-04,train,1.0,Máquinas,3.0
84859,275.896.510-01,2026-02-25,test,1.0,,
48177,275.932.079-00,2025-01-04,train,0.0,Defensivos,0.0
50381,275.932.079-00,2025-01-29,train,0.0,Defensivos,4.0
58038,275.932.079-00,2025-04-26,train,0.0,Máquinas,0.0
67240,275.932.079-00,2025-08-11,train,1.0,Defensivos,2.0
88149,275.932.079-00,2026-04-03,test,0.0,Defensivos,0.0
92391,275.932.079-00,2026-05-20,test,,,
1829,275.937.291-09,2023-08-09,train,1.0,Sementes,7.0
29650,275.937.291-09,2024-06-09,train,1.0,Sementes,7.0
62881,275.937.291-09,2025-06-22,train,1.0,Máquinas,3.0
77455,275.937.291-09,2025-12-04,val,1.0,Sementes,5.0
94714,275.937.291-09,2026-06-13,test,0.0,Máquinas,0.0
99846,275.937.291-09,2026-07-27,test,,,
5256,276.054.538-50,2023-09-11,train,0.0,Defensivos,2.0
7343,276.054.538-50,2023-10-03,train,0.0,Defensivos,1.0
8294,276.054.538-50,2023-10-13,train,0.0,Defensivos,3.0
18924,276.054.538-50,2024-02-08,train,0.0,Defensivos,7.0
19168,276.054.538-50,2024-02-11,train,0.0,Defensivos,8.0
29167,276.054.538-50,2024-06-03,train,0.0,Defensivos,4.0
31481,276.054.538-50,2024-06-29,train,0.0,Sementes,9.0
39605,276.054.538-50,2024-09-29,train,0.0,Máquinas,1.0
48905,276.054.538-50,2025-01-12,train,0.0,Defensivos,5.0
50037,276.054.538-50,2025-01-25,train,0.0,Defensivos,6.0
52525,276.054.538-50,2025-02-23,train,0.0,Máquinas,1.0
52528,276.054.538-50,2025-02-23,train,0.0,Máquinas,3.0
55247,276.054.538-50,2025-03-25,train,0.0,Máquinas,3.0
55409,276.054.538-50,2025-03-26,train,0.0,Máquinas,7.0
57166,276.054.538-50,2025-04-16,train,0.0,Defensivos,5.0
65093,276.054.538-50,2025-07-17,train,0.0,Defensivos,9.0
70509,276.054.538-50,2025-09-17,train,0.0,Defensivos,3.0
77664,276.054.538-50,2025-12-06,val,0.0,Máquinas,0.0
79348,276.054.538-50,2025-12-25,val,0.0,Defensivos,6.0
84393,276.054.538-50,2026-02-20,test,0.0,Defensivos,9.0
88429,276.054.538-50,2026-04-07,test,0.0,Defensivos,2.0
90175,276.054.538-50,2026-04-25,test,,,
311,276.233.509-43,2023-07-30,train,0.0,Sementes,0.0
639,276.233.509-43,2023-07-31,train,1.0,,
4296,276.242.346-53,2023-09-02,train,1.0,Sementes,9.0
32017,276.242.346-53,2024-07-05,train,0.0,Defensivos,5.0
34095,276.242.346-53,2024-07-29,train,1.0,,
29135,276.395.479-03,2024-06-03,train,0.0,Sementes,2.0
29136,276.395.479-03,2024-06-03,train,0.0,Fertilizantes,8.0
29998,276.395.479-03,2024-06-12,train,0.0,Sementes,8.0
35137,276.395.479-03,2024-08-10,train,0.0,Defensivos,9.0
38773,276.395.479-03,2024-09-19,train,0.0,Sementes,5.0
39481,276.395.479-03,2024-09-27,train,0.0,Sementes,2.0
47038,276.395.479-03,2024-12-22,train,1.0,Defensivos,9.0
67840,276.395.479-03,2025-08-18,train,1.0,Sementes,8.0
79097,276.395.479-03,2025-12-22,val,1.0,,
14251,276.415.618-96,2023-12-17,train,1.0,,
13591,276.427.358-47,2023-12-10,train,0.0,Máquinas,1.0
24235,276.427.358-47,2024-04-09,train,0.0,Defensivos,7.0
25933,276.427.358-47,2024-04-29,train,0.0,Máquinas,4.0
28256,276.427.358-47,2024-05-25,train,0.0,Fertilizantes,0.0
30382,276.427.358-47,2024-06-17,train,1.0,Defensivos,4.0
47087,276.427.358-47,2024-12-23,train,1.0,Defensivos,0.0
65106,276.427.358-47,2025-07-17,train,1.0,Defensivos,9.0
80464,276.427.358-47,2026-01-06,val,1.0,Defensivos,3.0
93690,276.427.358-47,2026-06-03,test,,,
6447,276.508.125-53,2023-09-24,train,0.0,Defensivos,8.0
9392,276.508.125-53,2023-10-25,train,0.0,Sementes,8.0
10109,276.508.125-53,2023-11-02,train,0.0,Máquinas,2.0
10258,276.508.125-53,2023-11-03,train,0.0,Defensivos,1.0
20744,276.508.125-53,2024-02-29,train,0.0,Defensivos,0.0
20989,276.508.125-53,2024-03-02,train,1.0,Sementes,4.0
35495,276.508.125-53,2024-08-14,train,0.0,Defensivos,3.0
36483,276.508.125-53,2024-08-24,train,1.0,Defensivos,4.0
48762,276.508.125-53,2025-01-11,train,0.0,Defensivos,4.0
53994,276.508.125-53,2025-03-11,train,0.0,Sementes,3.0
55480,276.508.125-53,2025-03-27,train,0.0,Defensivos,1.0
59527,276.508.125-53,2025-05-14,train,0.0,Sementes,8.0
61165,276.508.125-53,2025-06-02,train,0.0,Defensivos,7.0
61952,276.508.125-53,2025-06-11,train,0.0,Defensivos,4.0
65325,276.508.125-53,2025-07-20,train,0.0,Defensivos,6.0
65497,276.508.125-53,2025-07-22,train,0.0,Defensivos,0.0
70834,276.508.125-53,2025-09-21,train,0.0,Sementes,8.0
76303,276.508.125-53,2025-11-21,val,0.0,Defensivos,6.0
76647,276.508.125-53,2025-11-25,val,0.0,Máquinas,4.0
77222,276.508.125-53,2025-12-01,val,0.0,Defensivos,4.0
79833,276.508.125-53,2025-12-30,val,0.0,Defensivos,8.0
82549,276.508.125-53,2026-01-30,test,0.0,Fertilizantes,5.0
92034,276.508.125-53,2026-05-16,test,0.0,Defensivos,6.0
93394,276.508.125-53,2026-05-31,test,,,
5959,276.580.741-87,2023-09-18,train,0.0,Máquinas,8.0
6062,276.580.741-87,2023-09-19,train,0.0,Máquinas,8.0
13924,276.580.741-87,2023-12-14,train,0.0,Defensivos,3.0
14773,276.580.741-87,2023-12-23,train,0.0,Máquinas,9.0
14775,276.580.741-87,2023-12-23,train,0.0,Máquinas,8.0
21983,276.580.741-87,2024-03-14,train,0.0,Máquinas,6.0
26137,276.580.741-87,2024-05-01,train,0.0,Sementes,2.0
31405,276.580.741-87,2024-06-28,train,0.0,Fertilizantes,8.0
38753,276.580.741-87,2024-09-19,train,0.0,Defensivos,3.0
38754,276.580.741-87,2024-09-19,train,0.0,Máquinas,0.0
38970,276.580.741-87,2024-09-21,train,0.0,Máquinas,6.0
42737,276.580.741-87,2024-11-03,train,0.0,Defensivos,7.0
45397,276.580.741-87,2024-12-04,train,0.0,Máquinas,6.0
55711,276.580.741-87,2025-03-30,train,0.0,Máquinas,4.0
56990,276.580.741-87,2025-04-14,train,0.0,Máquinas,9.0
57398,276.580.741-87,2025-04-19,train,0.0,Máquinas,5.0
60059,276.580.741-87,2025-05-21,train,0.0,Sementes,4.0
67929,276.580.741-87,2025-08-19,train,0.0,Fertilizantes,6.0
68135,276.580.741-87,2025-08-21,train,0.0,Máquinas,9.0
70153,276.580.741-87,2025-09-14,train,0.0,Máquinas,1.0
74830,276.580.741-87,2025-11-05,val,0.0,Máquinas,0.0
77749,276.580.741-87,2025-12-07,val,0.0,Máquinas,1.0
80590,276.580.741-87,2026-01-08,val,0.0,Fertilizantes,0.0
82838,276.580.741-87,2026-02-02,test,1.0,Sementes,8.0
94801,276.580.741-87,2026-06-14,test,0.0,Máquinas,2.0
97304,276.580.741-87,2026-07-08,test,,,
16160,276.589.874-09,2024-01-07,train,1.0,Máquinas,8.0
85188,276.589.874-09,2026-03-01,test,0.0,Máquinas,3.0
92031,276.589.874-09,2026-05-16,test,,,
5976,276.591.738-80,2023-09-19,train,0.0,Defensivos,6.0
15211,276.591.738-80,2023-12-28,train,1.0,Defensivos,8.0
55826,276.591.738-80,2025-03-31,train,0.0,Defensivos,7.0
62579,276.591.738-80,2025-06-18,train,1.0,Defensivos,5.0
75985,276.591.738-80,2025-11-18,val,0.0,Defensivos,7.0
85015,276.591.738-80,2026-02-27,test,0.0,Defensivos,6.0
89680,276.591.738-80,2026-04-20,test,,,
44261,276.765.783-96,2024-11-21,train,1.0,,
898,276.807.482-92,2023-08-02,train,0.0,Máquinas,7.0
10975,276.807.482-92,2023-11-11,train,1.0,Máquinas,7.0
47487,276.807.482-92,2024-12-27,train,0.0,Máquinas,4.0
47536,276.807.482-92,2024-12-28,train,0.0,Máquinas,0.0
54139,276.807.482-92,2025-03-13,train,0.0,Fertilizantes,8.0
54852,276.807.482-92,2025-03-20,train,0.0,Máquinas,7.0
57748,276.807.482-92,2025-04-23,train,0.0,Defensivos,5.0
60473,276.807.482-92,2025-05-25,train,0.0,Máquinas,8.0
61529,276.807.482-92,2025-06-06,train,1.0,Máquinas,9.0
86139,276.807.482-92,2026-03-12,test,1.0,,
47033,276.986.622-25,2024-12-22,train,0.0,Máquinas,6.0
51923,276.986.622-25,2025-02-15,train,1.0,Máquinas,7.0
72836,276.986.622-25,2025-10-13,train,1.0,,
40648,276.998.642-20,2024-10-11,train,0.0,Máquinas,7.0
51263,276.998.642-20,2025-02-08,train,1.0,Sementes,7.0
65892,276.998.642-20,2025-07-27,train,0.0,Fertilizantes,2.0
67844,276.998.642-20,2025-08-18,train,1.0,,
78926,277.233.674-30,2025-12-20,val,1.0,,
42447,277.237.724-59,2024-10-31,train,1.0,,
26822,277.292.511-08,2024-05-09,train,0.0,Sementes,0.0
27651,277.292.511-08,2024-05-18,train,0.0,Fertilizantes,6.0
27864,277.292.511-08,2024-05-21,train,0.0,Sementes,9.0
33717,277.292.511-08,2024-07-25,train,1.0,Sementes,9.0
71219,277.292.511-08,2025-09-25,train,0.0,Sementes,2.0
77434,277.292.511-08,2025-12-04,val,0.0,Sementes,2.0
78781,277.292.511-08,2025-12-19,val,0.0,Sementes,1.0
83440,277.292.511-08,2026-02-09,test,1.0,,
5551,277.298.793-01,2023-09-14,train,1.0,Defensivos,2.0
58172,277.298.793-01,2025-04-28,train,0.0,Defensivos,3.0
64944,277.298.793-01,2025-07-15,train,0.0,Fertilizantes,1.0
68117,277.298.793-01,2025-08-21,train,0.0,Defensivos,0.0
77667,277.298.793-01,2025-12-06,val,1.0,,
12615,277.302.243-21,2023-11-30,train,1.0,,
20509,277.349.467-98,2024-02-26,train,1.0,Sementes,9.0
58569,277.349.467-98,2025-05-03,train,1.0,,
34781,277.472.004-47,2024-08-06,train,1.0,Fertilizantes,6.0
48271,277.472.004-47,2025-01-05,train,1.0,Sementes,0.0
97655,277.472.004-47,2026-07-11,test,,,
8399,277.506.342-07,2023-10-14,train,0.0,Defensivos,7.0
9668,277.506.342-07,2023-10-28,train,0.0,Máquinas,4.0
11399,277.506.342-07,2023-11-16,train,0.0,Máquinas,7.0
13837,277.506.342-07,2023-12-13,train,1.0,Defensivos,4.0
68483,277.506.342-07,2025-08-25,train,0.0,Máquinas,9.0
74891,277.506.342-07,2025-11-06,val,0.0,Sementes,8.0
84790,277.506.342-07,2026-02-25,test,0.0,Sementes,5.0
89482,277.506.342-07,2026-04-18,test,0.0,Fertilizantes,8.0
89615,277.506.342-07,2026-04-19,test,0.0,Sementes,1.0
91564,277.506.342-07,2026-05-11,test,0.0,Fertilizantes,2.0
97051,277.506.342-07,2026-07-06,test,0.0,Sementes,3.0
98242,277.506.342-07,2026-07-16,test,0.0,Defensivos,5.0
99003,277.506.342-07,2026-07-22,test,,,
47572,277.983.208-81,2024-12-28,train,0.0,Fertilizantes,2.0
52198,277.983.208-81,2025-02-19,train,0.0,Fertilizantes,4.0
59260,277.983.208-81,2025-05-11,train,1.0,Máquinas,0.0
70552,277.983.208-81,2025-09-18,train,1.0,Fertilizantes,2.0
95379,277.983.208-81,2026-06-20,test,,,
238,278.057.164-04,2023-07-29,train,1.0,Fertilizantes,1.0
25211,278.057.164-04,2024-04-21,train,0.0,Defensivos,5.0
28695,278.057.164-04,2024-05-29,train,0.0,Defensivos,9.0
29967,278.057.164-04,2024-06-12,train,0.0,Defensivos,9.0
38797,278.057.164-04,2024-09-19,train,1.0,Defensivos,4.0
57049,278.057.164-04,2025-04-15,train,0.0,Defensivos,7.0
61664,278.057.164-04,2025-06-08,train,0.0,Fertilizantes,2.0
63270,278.057.164-04,2025-06-26,train,0.0,Defensivos,5.0
63272,278.057.164-04,2025-06-26,train,0.0,Defensivos,8.0
71010,278.057.164-04,2025-09-23,train,1.0,Defensivos,3.0
83011,278.057.164-04,2026-02-04,test,0.0,Defensivos,8.0
93416,278.057.164-04,2026-05-31,test,,,
24633,278.154.889-86,2024-04-13,train,0.0,Máquinas,0.0
26755,278.154.889-86,2024-05-08,train,1.0,,
19913,278.268.454-08,2024-02-19,train,1.0,Sementes,1.0
34751,278.268.454-08,2024-08-05,train,0.0,Fertilizantes,2.0
35543,278.268.454-08,2024-08-15,train,0.0,Defensivos,6.0
40595,278.268.454-08,2024-10-10,train,0.0,Fertilizantes,7.0
47642,278.268.454-08,2024-12-29,train,1.0,Fertilizantes,8.0
78408,278.268.454-08,2025-12-14,val,0.0,Fertilizantes,0.0
81690,278.268.454-08,2026-01-20,val,0.0,Fertilizantes,6.0
83099,278.268.454-08,2026-02-05,test,1.0,,
1675,278.312.854-31,2023-08-08,train,0.0,Fertilizantes,9.0
6952,278.312.854-31,2023-09-29,train,0.0,Sementes,1.0
7166,278.312.854-31,2023-10-01,train,0.0,Fertilizantes,5.0
7811,278.312.854-31,2023-10-08,train,0.0,Sementes,8.0
7813,278.312.854-31,2023-10-08,train,0.0,Sementes,0.0
